,date,회사명,직무,url,경력,위치,지원방식,세부정보
2092,2023-02-04,이타코리아㈜,기술영업 직원을 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/40285171?Oem_Code=C1&logpath=1&stext=로봇&listno=2493,신입·경력3년↑,경기,즉시지원,"모집분야 및 자격요건
사후관리
( ○명 )
자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 신입

우대사항
ㆍ운전가능자
ㆍ전공 : 전기·전자공학, 기계·메카트로닉스·로봇

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2093,2023-02-04,이타코리아㈜,신입사원을 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/40285100?Oem_Code=C1&logpath=1&stext=로봇&listno=2494,신입,경기,즉시지원,"모집분야 및 자격요건
사후관리
( ○명 )
자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 신입

우대사항
ㆍ운전가능자
ㆍ전공 : 전기·전자공학, 기계·메카트로닉스·로봇

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2094,2023-02-04,㈜푸드스탑,인천공항 `FOODSTOP` 홀직원(정규직) 모집합니다 교통비/숙소비 제공,https://www.jobkorea.co.kr/Recruit/GI_Read/40283704?Oem_Code=C1&logpath=1&stext=로봇&listno=2495,신입·경력,인천,즉시지원,"모집분야 및 자격요건
홀직원
( O 명 )
담당업무
ㆍ홀 서빙
ㆍ고객응대 / 매장관리

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 신입·경력

우대사항
ㆍ유관업무 경험자(인턴·알바)
ㆍ유관업무 경력자
ㆍ장기근무 가능자
ㆍ즉시출근 가능자
ㆍ인근거주자
ㆍ전공 : 호텔·관광경영학

전형절차
ㆍ서류전형 > 면접  > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.

* 많은 지원 부탁드립니다. 매장 근무 환경이 매우 좋습니다."
2095,2023-02-04,㈜트리비젼,머신비젼 / 조명관련 전자제품 기구설계 신입 및 경력자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40282918?Oem_Code=C1&logpath=1&stext=로봇&listno=2496,신입·경력,경기,즉시지원,"포지션 및 자격요건
머신비젼 / 조명 관련 전자제품 기구설계 신입
( 1명 )
담당업무
ㆍ머신비젼 / 조명관련 전자제품 기구설계

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 신입·경력

우대사항
ㆍ외국어 : TOEIC
ㆍ자격증 : CAD
ㆍ전공 : 전기·전자공학, 기계·메카트로닉스·로봇, 산업공학

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2096,2023-02-04,㈜디케이텍인더스트리,기계/장비 연구소 프로젝트매니저(PM) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40282242?Oem_Code=C1&logpath=1&stext=로봇&listno=2497,경력,경기,즉시지원,"포지션 및 자격요건
기계장비 프로젝트 매니저 PM 채용
( 2명 )
담당업무
ㆍ연구소 과제(Project) 계획 수립 및 진행관리(인력, 일정, 예산)
ㆍ장비설계, 제작, 설치, 시운전 전과정 관리
ㆍ 자재, 생산관리, 거래처 관리 

자격요건
ㆍ학력 : 전졸/대졸이상
ㆍ설계(2D 또는 PLC) 가능자
ㆍ경력 : 경력

우대사항
ㆍ설계(3D 가능자)
ㆍ인근거주자
ㆍ차량소지자
ㆍ관련 학과 전공자
ㆍ유관업무 경력자
ㆍ즉시출근 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 자동차공학 공학계열

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2097,2023-02-04,㈜디케이텍인더스트리,연구소 기구/기계 설계 신입/경력 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40282214?Oem_Code=C1&logpath=1&stext=로봇&listno=2498,신입·경력1년↑,경기,즉시지원,"포지션 및 자격요건
연구소 장비/기구 설계 연구원
( ○명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 신입·경력1년↑

우대사항
ㆍ인근거주자
ㆍ컴퓨터활용능력 우수자
ㆍ차량소지자
ㆍ엑셀 고급능력 보유자
ㆍCAD/CAM 프로그램 능숙자
ㆍ석사학위 수여자
ㆍ전공 : 기계·메카트로닉스·로봇, 물리·과학, 공학계열

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2098,2023-02-04,㈜로봇앤드디자인,2023년 경영지원팀(총무)인재를 채용합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/40282087?Oem_Code=C1&logpath=1&stext=로봇&listno=2499,경력3년↑,경기,즉시지원,"포지션 및 자격요건
총무 정규직
( 1명 )
담당업무
- 일반 총무업무
- 사무보조업무
- 비품구입등 자산 관리보조
- 사내행사 진행보조
- 인사채용업무보조
  (면접일정/관리/진행)
- 직원 연월차관리
- 직원 근태관리

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력3년↑

우대사항
ㆍ컴퓨터활용능력 우수자
ㆍ문서작성 우수자
ㆍ프리젠테이션 능력우수자
ㆍ운전가능자
ㆍ인근거주자


전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2099,2023-02-04,애드민,[안산/250만/주5일]스시 바이킹 홀파트 주방파트 모집(신규오픈),https://www.jobkorea.co.kr/Recruit/GI_Read/40281863?Oem_Code=C1&logpath=1&stext=로봇&listno=2500,경력무관,경기,즉시지원,
2100,2023-02-04,피엠에스텍,엘리베이터(화물용 승강기) 유지관리 경력직 정규사원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40280487?Oem_Code=C1&logpath=1&stext=로봇&listno=2501,경력2년↑,충남,즉시지원,"포지션 및 자격요건
엘리베이터. 승강기
( 2명 )
담당업무
ㆍ승강기(화물용) 유지관리


자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 경력2년↑

우대사항
ㆍ인근거주자
ㆍ관련 학과 전공자
ㆍ유관업무 경력자
ㆍ자격증 : 전기기능사, 승강기기능사
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학

전형절차
ㆍ서류전형 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2101,2023-02-04,CSR co. Ltd,삼성반도체(기흥/화성) 자동화 설비 유지보수,https://www.jobkorea.co.kr/Recruit/GI_Read/40280466?Oem_Code=C1&logpath=1&stext=로봇&listno=2502,경력무관,경기,즉시지원,"포지션 및 자격요건
STK TBM 팀원
( ○○명 )
담당업무
ㆍ삼성반도체 FAB 내 물류자동화장비 유지보수
ㆍ방진복 착용 후 업무.

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ인근거주자
ㆍ유관업무 경험자(인턴·알바)
ㆍ장기근무 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2102,2023-02-04,㈜마인즈아이,반도체 및 자동화 장비 Set Up 및 C/S 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40279284?Oem_Code=C1&logpath=1&stext=로봇&listno=2503,경력,경기,즉시지원,"모집분야 및 자격요건
반도체 및 자동화 장비 Set Up 및 C/S
( ○명 )
담당업무
ㆍ현장 셋업 및 C/S, A/S 업무

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력 1년 ~ 8년 (대리, 과장급, 면접 후 결정)

우대사항
ㆍ인근거주자
ㆍ운전가능자
ㆍ해외근무 가능자
ㆍ관련 학과 전공자
ㆍ유관업무 경력자
ㆍ전공 : 기계·메카트로닉스·로봇, 반도체·세라믹공학, 전기·전자공학

전형절차
ㆍ서류전형 > 대면면접 > 최종합격 
ㆍ면접일정은 서류 전형 합격시 개별 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2103,2023-02-04,헬러코리아,헬러코리아 고객지원팀 서비스 엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40276988?Oem_Code=C1&logpath=1&stext=로봇&listno=2504,신입·경력1년↑,경기,즉시지원,"모집분야 및 자격요건
헬러코리아 고객지원팀 서비스 엔지니어 채용
( ○명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 신입·경력1년↑

우대사항
ㆍ영어가능자
ㆍ일본어가능자
ㆍ해외근무 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 반도체·세라믹공학, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2104,2023-02-04,현대계장공업㈜,건설 설비자동제어 공무 및 현장관리 경력직(본사 영업부),https://www.jobkorea.co.kr/Recruit/GI_Read/40276986?Oem_Code=C1&logpath=1&stext=로봇&listno=2505,신입·경력,서울,즉시지원,"모집분야 및 자격요건
건설 설비 자동제어 공무 및 현장관리_본사근무
( 1명 )
자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ컴퓨터활용능력 우수자
ㆍ엑셀 고급능력 보유자
ㆍ문서작성 우수자
ㆍ운전가능자
ㆍ관련 학과 전공자
ㆍ관련 자격증 보유자
ㆍ리더쉽 소유자
ㆍ유관업무 경험자(인턴·알바)
ㆍ군필자
ㆍ차량소지자
ㆍ인근거주자
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ전공 : 제어계측공학, 전기·전자공학, 기계·메카트로닉스·로봇

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2105,2023-02-04,㈜투비웨이,정규직 RPA 개발자 신입 UiPath경력,https://www.jobkorea.co.kr/Recruit/GI_Read/40277482?Oem_Code=C1&logpath=1&stext=로봇&listno=2506,경력무관,서울,즉시지원,"모집분야 및 자격요건
정규직 RPA 개발자   
신입 및 UiPath경력
( 5명 )
[담당업무]
ㆍUiPath (https://www.uipath.com/ko/) RPA(Robotic Process Automation) 개발업무
    * RPA : 사람이 수행하던 규칙적이고 반복적인 업무 프로세스를 소프트웨어 로봇을 적용하여 자동화하는 것
   ** 당사는  MDM솔루션 국내 1위 업체로서 RPA전문업체인 UiPath Gold 파트너인 제로바코로리아(http://zerobaco.co.kr/)를 인수하여 RPA사업을 확장하고 있음  

[지원자격]
ㆍ경력 : 경력 년수 무관(UiPath 또는 타 RPA솔루션 개발 프로젝트 경험자)
ㆍ신입 :  2년제 컴퓨터공학 계열 전공자 및 4년제 졸업 IT 개발자(솔루션 교육 및 Certification 취득 지원)

[우대사항]
ㆍ컴퓨터공학계열
ㆍ정보처리기사
ㆍ해당직무 근무경험
ㆍUiPath 또는 타 RPA developer Certification 보유자

[근무장소]
ㆍ삼성동(RPA사업부)/판교(본사)
ㆍ프로젝트 투입시 고객 사업 현장
전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2106,2023-02-04,소나시스템,SMART FACTORY 운영 관리자 (기계설계.SYSTEM 운용),https://www.jobkorea.co.kr/Recruit/GI_Read/40277427?Oem_Code=C1&logpath=1&stext=로봇&listno=2507,경력무관,경기,즉시지원,"모집분야 및 자격요건
모집분야명
( ○명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ국가유공자
ㆍ보훈대상자
ㆍ고용촉진지원금 대상자
ㆍ취업보호대상자
ㆍ컴퓨터활용능력 우수자
ㆍ엑셀 고급능력 보유자
ㆍ문서작성 우수자
ㆍCAD/CAM 프로그램 능숙자
ㆍMAC(맥킨토시)능숙자
ㆍ운전가능자
ㆍ관련 학과 전공자
ㆍ관련 자격증 보유자
ㆍ유관업무 경험자(인턴·알바)
ㆍ유관업무 경력자 (2년)
ㆍ차량소지자
ㆍ인근거주자
ㆍ기숙사 생활가능자
ㆍ즉시출근 가능자
ㆍ외국어 : TOEIC 800점 이상
ㆍ자격증 : (국가공인)기계및시스템 제어사
ㆍ전공 : 건축학, 기계·메카트로닉스·로봇, 금속공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2107,2023-02-04,㈜코포텍,레이저 절단기 설치 및 A/S 기사 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40276810?Oem_Code=C1&logpath=1&stext=로봇&listno=2508,신입·경력1년↑,서울,즉시지원,"모집분야 및 자격요건
사원
( 3명 )
자격요건
ㆍ학력 : 초대졸이상 (졸업예정자 가능)
ㆍ경력 : 신입·경력1년↑

우대사항
ㆍ영어가능자
ㆍ중국어가능자
ㆍ인근거주자
ㆍ지방근무 가능자
ㆍ군필자
ㆍ기숙사 생활가능자
ㆍ즉시출근 가능자
ㆍ외국어 : TOEIC(Speaking), HSK
ㆍ전공 : 기계·메카트로닉스·로봇, 산업공학, 전기·전자공학
주임 팀원
( 3명 )
자격요건
ㆍ학력 : 초대졸이상 (졸업예정자 가능)
ㆍ경력 : 신입·경력1년↑

우대사항
ㆍ영어가능자
ㆍ중국어가능자
ㆍ인근거주자
ㆍ지방근무 가능자
ㆍ군필자
ㆍ기숙사 생활가능자
ㆍ즉시출근 가능자
ㆍ외국어 : TOEIC(Speaking), HSK
ㆍ전공 : 기계·메카트로닉스·로봇, 산업공학, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2108,2023-02-04,천지테크,반도체 제조 장비 조립 지원,https://www.jobkorea.co.kr/Recruit/GI_Read/40276796?Oem_Code=C1&logpath=1&stext=로봇&listno=2509,신입·경력2년↑,충남,즉시지원,"모집분야 및 자격요건
반도체 제조장비 조립
( ○명 )
담당업무
ㆍ반도체 제조 장비 조립
ㆍ디스플레이 제조 장비 조립 및 Set-up

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 신입·경력

우대사항
ㆍ유관업무 경험자(인턴·알바)
ㆍ군필자
ㆍ장기근무 가능자
ㆍ해외근무 가능자
ㆍ차량소지자
ㆍ인근거주자
ㆍ전공 : 기계·메카트로닉스·로봇, 금속공학

전형절차
ㆍ서류전형 > 면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2109,2023-02-04,대아상교㈜,대아상교 장비 영업 부문,https://www.jobkorea.co.kr/Recruit/GI_Read/40275367?Oem_Code=C1&logpath=1&stext=로봇&listno=2510,경력무관,서울,즉시지원,"모집분야 및 자격요건
장비 영업
( 1명 )
담당업무
ㆍ식품 기계, 베이커리 장비 영업

자격요건
ㆍ학력 : 대졸이상
ㆍ경력 : 경력무관

우대사항
ㆍ유관업무 경력자 (2년)
ㆍ즉시출근 가능자
ㆍ일본어가능자
ㆍ외국어 : JPT
ㆍ전공 : 일본어·문학, 기계·메카트로닉스·로봇

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2110,2023-02-04,김포경인중기,[경력자 우대/신입 환영] 전동지게차 정비 지게차 A/S 유지보수 엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40275087?Oem_Code=C1&logpath=1&stext=로봇&listno=2511,신입·경력,경기,즉시지원,"모집분야 및 자격요건
지게차 정비 A/S 및 유지보수 엔지니어
( ○○명 )
자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 신입·경력

우대사항
ㆍ인근거주자
ㆍ차량소지자
ㆍ장기근무 가능자
ㆍ운전가능자
ㆍ자격증 : 1종보통운전면허
ㆍ전공 : 기계·메카트로닉스·로봇, 자동차공학, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2111,2023-02-04,㈜지티케이,주)GTK 기술 엔지니어 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40274343?Oem_Code=C1&logpath=1&stext=로봇&listno=2512,경력무관,서울,즉시지원,"포지션 및 자격요건
기술엔지니어
( 1명 )
자격요건
ㆍ학력 : 초대졸이상 (졸업예정자 가능)
ㆍ경력 : 경력무관

우대사항
ㆍ인근거주자
ㆍ운전가능자
ㆍ유관업무 경력자
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학, 공학계열

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2112,2023-02-04,㈜두광엠에프지,기술영업/영업관리 직원 모집(정규직),https://www.jobkorea.co.kr/Recruit/GI_Read/40271918?Oem_Code=C1&logpath=1&stext=로봇&listno=2513,경력무관,경기,즉시지원,"모집분야 및 자격요건
기술영업 및 CAD
( 2명 )
담당업무
ㆍ기술영업,영업관리
ㆍ사무직

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ영어가능자
ㆍ엑셀 고급능력 보유자
ㆍ문서작성 우수자
ㆍCAD/CAM 프로그램 능숙자
ㆍ운전가능자
ㆍ유관업무 경험자(인턴·알바)
ㆍ유관업무 경력자 (2년)
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 산업공학, 제어계측공학

전형절차
ㆍ서류전형 > 실무진 및 임원 면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2113,2023-02-04,㈜원광티에프에스,2022년 건축자재 이중바닥재 생산직 정규직 신입/경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40271092?Oem_Code=C1&logpath=1&stext=로봇&listno=2514,신입·경력1년↑,경기,즉시지원,"모집분야 및 자격요건
2022년 건축자재 이중바닥재 생산직 모집
( ○명 )
담당업무
ㆍ원재료 적재, 로봇을 이용한 생산, 완제품 포장, 출고
ㆍ생산일지, 재고관리 등 초보적인 문서작성

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 신입·경력1년↑

우대사항
ㆍ인근거주자
ㆍ차량소지자
ㆍ야간근무 가능자
ㆍ장기근무 가능자
ㆍ유관업무 경험자(인턴·알바)
ㆍ운전가능자
ㆍ관련 자격증 보유자
ㆍ관련 학과 전공자
ㆍ유관업무 경력자 (1년)
ㆍ자격증 : 품질관리산업기사, 품질관리기술사, 품질관리기사

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2114,2023-02-04,금수산업㈜,설계팀 기계설계 직원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40269243?Oem_Code=C1&logpath=1&stext=로봇&listno=2515,경력무관,인천,즉시지원,"모집분야 및 자격요건
설계팀 기계설계 직원모집
( ○명 )
담당업무
ㆍ기계설계
ㆍ2D 3D 설계

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력무관

우대사항
ㆍ영어가능자
ㆍ일본어가능자
ㆍCAD/CAM 프로그램 능숙자
ㆍ전공 : 기계·메카트로닉스·로봇, 금속공학, 자동차공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2115,2023-02-04,㈜삼구에프에스,[신규오픈예정] 롯데마트 4층 스시바이킹,https://www.jobkorea.co.kr/Recruit/GI_Read/40267630?Oem_Code=C1&logpath=1&stext=로봇&listno=2516,경력무관,경기,즉시지원,"모집분야 및 자격요건
조리사/조리보조 
( 10명 )
담당업무
ㆍ한식 / 일식 /중식 
고객응대
( 10명 )
담당업무
ㆍ서빙로봇/퇴식로봇 운영예정
 음식셋팅 및 청결 중점업무

전형절차
ㆍ서류전형 > 1차면접 >  최종합격 (12월 1일 오픈예정 / 사전고육차 11월 중순 입사예정)
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2116,2023-02-04,㈜코바코,플랜트 구매경험자,https://www.jobkorea.co.kr/Recruit/GI_Read/40266678?Oem_Code=C1&logpath=1&stext=로봇&listno=2517,경력3년↑,인천,즉시지원,"포지션 및 자격요건
기계설계CAD
( 2명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력3년↑

우대사항
ㆍCAD/CAM 프로그램 능숙자
ㆍ자격증 : 건설기계산업기사, 기계기술사, 기계설계제도사
ㆍ전공 : 기계·메카트로닉스·로봇

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2117,2023-02-04,나노지에스티,머시닝센터 경력자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40263760?Oem_Code=C1&logpath=1&stext=로봇&listno=2518,경력2년↑,경기,즉시지원,"모집분야 및 자격요건
MCT 경력
( 3명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 경력2년↑

우대사항
ㆍ인근거주자
ㆍ컴퓨터활용능력 우수자
ㆍCAD/CAM 프로그램 능숙자
ㆍ군필자
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 반도체·세라믹공학, 전기·전자공학
기술개발
( 3명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 경력2년↑

우대사항
ㆍ인근거주자
ㆍ컴퓨터활용능력 우수자
ㆍCAD/CAM 프로그램 능숙자
ㆍ군필자
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 반도체·세라믹공학, 전기·전자공학
경력
( 3명 )
담당업무
ㆍ상세내용을 입력하세요
ㆍ상세내용을 입력하세요

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 경력2년↑

우대사항
ㆍ인근거주자
ㆍ컴퓨터활용능력 우수자
ㆍCAD/CAM 프로그램 능숙자
ㆍ군필자
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 반도체·세라믹공학, 전기·전자공학

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2118,2023-02-04,다인정밀,미래의 기술과 품질을 이끌어 나가는 다인정밀에서 MCTCNC조립 생산인재를 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/40263304?Oem_Code=C1&logpath=1&stext=로봇&listno=2519,경력무관,경남,즉시지원,"모집분야 및 자격요건
MCT 가공
( 1명 )
담당업무
ㆍ제품가공
   제품 생산원


자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ즉시출근 가능자
ㆍ장기근무 가능자

밀링, 조립
( 1명 )
담당업무
ㆍ기계조립, 제품생산원
자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력무관

우대사항
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ전공 : 기계·메카트로닉스·로봇




전형절차
ㆍ서류전형 > 1차면접 > 실기면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2119,2023-02-04,㈜인레이저,[신입 경력] Laser 자동화 설비 Setup,https://www.jobkorea.co.kr/Recruit/GI_Read/40258772?Oem_Code=C1&logpath=1&stext=로봇&listno=2520,신입·경력,경기,즉시지원,"모집분야 및 자격요건
Laser 자동화 설비 조립 및 setup
( 5명 )
담당업무
ㆍLaser 자동화 설비 Setup
    - 기구조립, 공압제어, 계장
    - Laser, Optic align

자격요건
ㆍ학력 : 초대졸이상 (졸업예정자 가능)
ㆍ경력 : 신입·경력

우대사항
ㆍ운전가능자
ㆍ유관업무 경력자 (3년)
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학, 광학공학

전형절차
ㆍ서류전형 > 1차면접 >  최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2120,2023-02-04,㈔오름,초등 방과후 교사 모집(용인 오산 화성 수원),https://www.jobkorea.co.kr/Recruit/GI_Read/40256723?Oem_Code=C1&logpath=1&stext=로봇&listno=2521,경력1년↑,경기,즉시지원,"모집분야 및 자격요건
방과후 교사
( ○명 )
담당업무
ㆍ축구, 농구, 음악줄넘기, 플룻 강사
ㆍ바둑, 한국사, 논술 강사
ㆍ로봇과학, 드론항공 강사

자격요건
ㆍ학력 : 대졸이상 (졸업예정자 가능)
ㆍ경력 : 경력1년↑

우대사항
ㆍ관련 학과 전공자
ㆍ유관업무 경험자(인턴·알바)
ㆍ관련 자격증 보유자
ㆍ자격증 : 교원임용

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
2121,2023-02-04,㈜케이에스컨설팅,[대방역] 유아쇼핑몰 서양네트웍스 문의상담 / 배송 /환불 /교환 / 일평균30-40콜,https://www.jobkorea.co.kr/Recruit/GI_Read/40257299?Oem_Code=C1&logpath=1&stext=로봇&listno=2522,경력무관,서울,즉시지원,
